122,49,0,620,754,571,754,49,754,-279,441,658,1389
123,53,-236,422,1099,369,1335,53,1099,-182,96,469,1389
124,142,-388,232,1164,90,1552,142,1164,-43,31,373,1389
125,47,-236,416,1099,369,1335,47,1099,-187,96,469,1389
126,56,399,715,625,659,227,56,625,-330,570,770,1389
160,0,0,0,0,0,0,0,0,-155,1195,311,1389
161,132,-285,315,773,183,1058,132,773,-92,422,448,1389
162,95,-52,705,1015,610,1066,95,1015,-290,180,770,1389
163,81,0,703,1008,621,1008,81,1008,-304,187,770,1389
164,42,160,730,864,688,704,42,864,-343,331,770,1389
165,37,0,735,990,699,990,37,990,-349,205,770,1389
166,142,-388,232,1164,90,1552,142,1164,-43,31,373,1389
167,136,-90,783,1078,647,1168,136,1078,-323,117,918,1389
168,194,911,646,1065,452,153,194,1065,-227,130,841,1389
169,76,-16,1080,1015,1004,1031,76,1015,-500,180,1154,1389
170,58,600,461,1123,403,524,58,1123,-209,72,534,1389
171,69,103,581,681,511,578,69,681,-263,514,665,1389
172,53,161,718,560,665,399,53,560,-332,635,770,1389
173,53,465,718,560,665,95,53,560,-332,635,770,1389
174,37,496,620,1107,583,610,37,1107,-292,88,656,1389
175,216,932,627,1021,411,90,216,1021,-205,174,841,1389
176,62,667,452,1062,389,395,62,1062,-194,133,513,1389
177,190,24,1204,1116,1015,1092,190,1116,-505,79,1389,1389
178,61,613,496,1236,435,623,61,1236,-222,-41,568,1389
179,56,594,495,1236,439,642,56,1236,-228,-41,568,1389
180,334,890,642,1211,308,321,334,1211,-87,-16,841,1389
181,127,-277,829,754,701,1031,127,754,-308,441,872,1389
182,134,-79,758,1061,624,1139,134,1061,-312,134,894,1389
183,292,408,475,602,183,194,292,602,-98,593,779,1389
184,285,-351,552,4,267,355,285,4,-136,1191,841,1389
185,136,613,366,1218,231,605,136,1218,-148,-23,568,1389
186,46,600,518,1123,472,524,46,1123,-236,72,564,1389
187,83,103,595,681,513,578,83,681,-250,514,665,1389
188,99,-18,1162,1038,1063,1055,99,1038,-506,157,1210,1389
189,99,-18,1180,1038,1081,1055,99,1038,-528,157,1253,1389
190,53,-18,1184,1038,1131,1055,53,1038,-564,157,1234,1389
191,73,-304,600,773,526,1077,73,773,-255,422,658,1389
192,4,0,838,1345,834,1345,4,1345,-416,-151,842,1389
193,4,0,838,1345,834,1345,4,1345,-416,-151,842,1389
194,4,0,838,1299,834,1299,4,1299,-416,-104,842,1389
195,4,0,838,1305,834,1305,4,1305,-416,-110,842,1389
196,4,0,838,1261,834,1261,4,1261,-416,-66,842,1389
197,4,0,838,1366,834,1366,4,1366,-416,-171,842,1389
198,14,0,1200,1019,1187,1019,14,1019,-624,176,1275,1389
199,80,-351,836,1038,755,1389,80,1038,-362,157,886,1389
200,138,0,742,1345,604,1345,138,1345,-270,-151,817,1389
201,138,0,742,1345,604,1345,138,1345,-270,-151,817,1389
202,138,0,742,1299,604,1299,138,1299,-270,-104,817,1389
203,138,0,742,1261,604,1261,138,1261,-270,-66,817,1389
204,-5,0,286,1345,292,1345,-5,1345,-209,-151,407,1389
205,121,0,412,1345,292,1345,121,1345,-83,-151,407,1389
206,-24,0,431,1299,456,1299,-24,1299,-228,-104,407,1389
207,-31,0,438,1261,469,1261,-31,1261,-235,-66,407,1389
208,52,0,909,1019,857,1019,52,1019,-442,176,989,1389
209,138,0,864,1305,726,1305,138,1305,-362,-110,1002,1389
210,80,-18,949,1345,869,1363,80,1345,-434,-151,1029,1389
211,80,-18,949,1345,869,1363,80,1345,-434,-151,1029,1389
212,80,-18,949,1299,869,1317,80,1299,-434,-104,1029,1389
213,80,-18,949,1305,869,1322,80,1305,-434,-110,1029,1389
214,80,-18,949,1261,869,1279,80,1261,-434,-66,1029,1389
215,247,75,1142,970,895,895,247,970,-448,225,1389,1389
216,77,-46,960,1063,883,1109,77,1063,-437,132,1029,1389
217,134,-18,867,1345,732,1363,134,1345,-366,-151,1001,1389
218,134,-18,867,1345,732,1363,134,1345,-366,-151,1001,1389
219,134,-18,867,1299,732,1317,134,1299,-366,-104,1001,1389
220,134,-18,867,1261,732,1279,134,1261,-366,-66,1001,1389
221,-1,0,739,1345,741,1345,-1,1345,-369,-151,736,1389
222,138,0,827,1019,689,1019,138,1019,-313,176,903,1389
223,127,-18,849,1120,722,1138,127,1120,-317,75,891,1389
224,80,-18,671,1211,591,1229,80,1211,-311,-16,783,1389
225,80,-18,671,1211,591,1229,80,1211,-311,-16,783,1389
226,80,-18,671,1149,591,1166,80,1149,-311,46,783,1389
227,80,-18,677,1119,597,1137,80,1119,-311,76,783,1389
228,80,-18,671,1065,591,1082,80,1065,-311,130,783,1389
229,80,-18,671,1165,591,1183,80,1165,-311,30,783,1389
230,91,-18,1160,773,1069,791,91,773,-518,422,1218,1389
231,71,-351,669,773,598,1124,71,773,-282,422,707,1389
232,71,-18,711,1211,640,1229,71,1211,-313,-16,769,1389
233,71,-18,711,1211,640,1229,71,1211,-313,-16,769,1389
234,71,-18,711,1149,640,1166,71,1149,-313,46,769,1389
235,71,-18,711,1065,640,1082,71,1065,-313,130,769,1389
236,-31,0,278,1211,309,1211,-31,1211,-221,-16,381,1389
237,104,0,412,1211,308,1211,104,1211,-85,-16,381,1389
238,-49,0,430,1149,479,1149,-49,1149,-239,46,381,1389
239,-35,0,416,1065,452,1065,-35,1065,-225,130,381,1389
240,83,-18,751,1134,669,1152,83,1134,-339,61,844,1389
241,127,0,731,1119,604,1119,127,1119,-296,76,848,1389
242,71,-18,770,1211,700,1229,71,1211,-350,-16,841,1389
243,71,-18,770,1211,700,1229,71,1211,-350,-16,841,1389
244,71,-18,770,1149,700,1166,71,1149,-350,46,841,1389
245,71,-18,770,1119,700,1137,71,1119,-350,76,841,1389
246,71,-18,770,1065,700,1082,71,1065,-350,130,841,1389
247,190,66,1199,977,1009,910,190,977,-505,218,1389,1389
248,71,-37,770,791,700,827,71,791,-350,404,841,1389
249,118,-18,716,1211,598,1229,118,1211,-302,-16,842,1389
250,118,-18,716,1211,598,1229,118,1211,-302,-16,842,1389
251,118,-18,716,1149,598,1166,118,1149,-302,46,842,1389
252,118,-18,716,1065,598,1082,118,1065,-302,130,842,1389
253,18,-326,705,1211,688,1537,18,1211,-343,-16,723,1389
254,127,-317,788,1105,661,1423,127,1105,-302,90,860,1389
255,18,-326,705,1065,688,1390,18,1065,-343,130,723,1389
256,4,0,838,1229,834,1229,4,1229,-416,-34,842,1389
257,80,-18,671,1021,591,1039,80,1021,-311,174,783,1389
258,4,0,838,1308,834,1308,4,1308,-416,-113,842,1389
259,80,-18,671,1134,591,1152,80,1134,-311,61,783,1389
260,42,-304,1005,1017,963,1321,42,1017,-419,178,924,1389
261,69,-304,785,743,716,1047,69,743,-301,452,742,1389
262,56,-18,750,1328,694,1345,56,1328,-370,-133,852,1389
263,56,-18,600,1053,544,1070,56,1053,-286,142,685,1389
264,56,-18,750,1328,694,1345,56,1328,-370,-133,852,1389
265,56,-18,639,1053,583,1070,56,1053,-301,142,713,1389
266,56,-18,750,1299,694,1317,56,1299,-370,-104,852,1389
267,56,-18,600,1027,544,1044,56,1027,-286,168,685,1389
268,56,-18,750,1328,694,1345,56,1328,-370,-133,852,1389
269,56,-18,639,1053,583,1070,56,1053,-301,142,713,1389
270,118,-3,868,1328,750,1331,118,1328,-339,-133,916,1389
271,62,-16,1013,1044,951,1061,62,1044,-442,151,1010,1389
272,52,0,909,1019,857,1019,52,1019,-442,176,989,1389
273,73,-18,846,1105,773,1123,73,1105,-357,90,860,1389
274,138,0,742,1229,604,1229,138,1229,-270,-34,817,1389
275,71,-18,711,1021,640,1039,71,1021,-313,174,769,1389
276,118,-3,722,1299,604,1302,118,1299,-290,-104,817,1389
277,56,-18,678,1027,623,1044,56,1027,-309,168,730,1389
278,118,-3,722,1299,604,1302,118,1299,-290,-104,817,1389
279,56,-18,678,1027,623,1044,56,1027,-309,168,730,1389
280,118,-304,722,1017,604,1321,118,1017,-290,178,817,1389
281,56,-304,678,743,623,1047,56,743,-309,452,730,1389
282,138,0,742,1312,604,1312,138,1312,-270,-117,817,1389
283,71,-18,711,1157,640,1175,71,1157,-313,38,769,1389
284,56,-16,852,1328,796,1344,56,1328,-422,-133,955,1389
285,42,-319,682,1053,640,1371,42,1053,-317,142,720,1389
286,56,-16,852,1299,796,1316,56,1299,-422,-104,955,1389
287,42,-319,682,1027,640,1345,42,1027,-317,168,720,1389
288,56,-16,852,1299,796,1316,56,1299,-422,-104,955,1389
289,42,-319,682,1027,640,1345,42,1027,-317,168,720,1389
290,56,-368,852,1031,796,1398,56,1031,-422,164,955,1389
291,42,-319,682,1095,640,1413,42,1095,-317,100,720,1389
292,118,-3,830,1328,712,1331,118,1328,-351,-133,940,1389
293,111,-3,705,1328,594,1331,111,1328,-285,-133,792,1389
294,49,-3,1044,1017,996,1020,49,1017,-495,178,1088,1389
295,49,-3,802,1044,753,1047,49,1044,-396,151,890,1389
296,-69,0,477,1305,547,1305,-69,1305,-273,-110,407,1389
297,-77,0,460,1119,537,1119,-77,1119,-267,76,381,1389
298,-4,0,411,1229,415,1229,-4,1229,-208,-34,407,1389
299,-14,0,396,1021,410,1021,-14,1021,-203,174,381,1389
300,-38,-3,488,1299,526,1302,-38,1299,-256,-104,438,1389
301,-43,-3,483,1027,526,1029,-43,1027,-256,168,427,1389
302,26,-304,401,1017,376,1321,26,1017,-194,178,439,1389
303,27,-304,403,1044,376,1348,27,1044,-186,151,426,1389
304,160,-3,297,1299,137,1302,160,1299,-60,-104,441,1389
305,160,-3,289,728,129,731,160,728,-56,467,433,1389
306,160,-16,997,1017,837,1034,160,1017,-408,178,1137,1389
307,160,-304,697,1044,537,1348,160,1044,-263,151,846,1389
308,35,-16,826,1328,791,1344,35,1328,-345,-133,760,1389
309,-24,-304,548,1053,572,1356,-24,1053,-262,142,476,1389
310,118,-368,819,1017,701,1385,118,1017,-305,178,848,1389
311,111,-368,720,1044,609,1412,111,1044,-269,151,761,1389
312,104,-3,715,728,610,731,104,728,-273,467,754,1389
313,118,-3,741,1328,623,1331,118,1328,-289,-133,814,1389
314,160,-3,488,1354,328,1356,160,1354,-54,-159,430,1389
315,118,-368,736,1017,618,1385,118,1017,-286,178,808,1389
316,88,-368,328,1044,240,1412,88,1044,-125,151,427,1389
317,118,-3,736,1017,618,1020,118,1017,-290,178,817,1389
318,160,-3,620,1044,460,1047,160,1044,-157,151,635,1389
319,118,-3,736,1017,618,1020,118,1017,-290,178,817,1389
320,160,-3,538,1044,378,1047,160,1044,-146,151,613,1389
321,35,-3,829,1017,793,1020,35,1017,-416,178,905,1389
322,46,-3,600,1044,553,1047,46,1044,-269,151,631,1389
323,138,0,864,1345,726,1345,138,1345,-362,-151,1002,1389
324,127,0,731,1211,604,1211,127,1211,-296,-16,848,1389
325,118,-368,844,1017,726,1385,118,1017,-358,178,954,1389
326,104,-368,699,743,594,1111,104,743,-288,452,785,1389
327,138,0,864,1312,726,1312,138,1312,-362,-117,1002,1389
328,127,0,731,1157,604,1157,127,1157,-296,38,848,1389
329,49,-3,841,1017,792,1020,49,1017,-416,178,932,1389
330,118,-313,844,1017,726,1331,118,1017,-358,178,954,1389
331,104,-319,699,743,594,1062,104,743,-288,452,785,1389
332,80,-18,949,1229,869,1246,80,1229,-434,-34,1029,1389
333,71,-18,770,1021,700,1039,71,1021,-350,174,841,1389
334,80,-18,949,1308,869,1325,80,1308,-434,-113,1029,1389
335,71,-18,770,1134,700,1152,71,1134,-350,61,841,1389
336,56,-16,944,1328,888,1344,56,1328,-441,-133,993,1389
337,56,-16,734,1053,678,1069,56,1053,-328,142,769,1389
338,80,0,1238,1019,1158,1019,80,1019,-576,176,1314,1389
339,71,-18,1245,773,1175,791,71,773,-579,422,1301,1389
340,118,-3,811,1328,693,1331,118,1328,-312,-133,860,1389
341,104,-3,560,1053,456,1055,104,1053,-208,142,625,1389
342,118,-368,811,1017,693,1385,118,1017,-312,178,860,1389
343,104,-368,560,728,456,1096,104,728,-208,467,625,1389
344,118,-3,811,1328,693,1331,118,1328,-312,-133,860,1389
345,-4,-3,568,1053,572,1055,-4,1053,-319,142,631,1389
346,83,-16,696,1328,613,1344,83,1328,-301,-133,769,1389
347,83,-16,618,1053,536,1069,83,1053,-262,142,690,1389
348,83,-16,696,1328,613,1344,83,1328,-301,-133,769,1389
349,76,-16,635,1053,559,1069,76,1053,-270,142,693,1389
350,83,-304,696,1031,613,1335,83,1031,-301,164,769,1389
351,83,-304,618,743,536,1047,83,743,-262,452,690,1389
352,83,-16,696,1328,613,1344,83,1328,-301,-133,769,1389
353,76,-16,635,1053,559,1069,76,1053,-270,142,693,1389
354,83,-304,807,1017,724,1321,83,1017,-358,178,882,1389
355,69,-305,605,962,536,1267,69,962,-279,233,699,1389
356,83,-3,807,1328,724,1331,83,1328,-358,-133,882,1389
357,69,-16,718,1126,648,1142,69,1126,-298,69,736,1389
358,91,-3,814,1017,723,1020,91,1017,-357,178,895,1389
359,76,-16,612,962,536,978,76,962,-279,233,712,1389
360,134,-18,867,1305,732,1322,134,1305,-366,-110,1001,1389
361,118,-18,716,1119,598,1137,118,1119,-302,76,842,1389
362,134,-18,867,1229,732,1246,134,1229,-366,-34,1001,1389
363,118,-18,716,1021,598,1039,118,1021,-302,174,842,1389
364,134,-18,867,1308,732,1325,134,1308,-366,-113,1001,1389
365,118,-18,716,1134,598,1152,118,1134,-302,61,842,1389
366,104,-16,817,1404,712,1420,104,1404,-351,-209,911,1389
367,98,-16,685,1116,587,1133,98,1116,-292,79,779,1389
368,104,-16,817,1328,712,1344,104,1328,-351,-133,911,1389
369,98,-16,746,1053,648,1069,98,1053,-289,142,774,1389
370,104,-305,817,1017,712,1322,104,1017,-351,178,911,1389
371,98,-304,817,728,719,1032,98,728,-292,467,779,1389
372,62,-3,1165,1328,1103,1331,62,1328,-549,-133,1223,1389
373,62,-3,1043,1053,981,1055,62,1053,-486,142,1097,1389
374,42,-3,875,1328,833,1331,42,1328,-410,-133,903,1389
375,56,-319,745,1053,689,1371,56,1053,-334,142,780,1389
376,42,-3,875,1299,833,1302,42,1299,-410,-104,903,1389
377,104,-3,761,1328,656,1331,104,1328,-323,-133,856,1389
378,104,-3,651,1053,547,1055,104,1053,-267,142,745,1389
379,104,-3,761,1299,656,1302,104,1299,-323,-104,856,1389
380,104,-3,651,1027,547,1029,104,1027,-267,168,745,1389
381,104,-3,761,1328,656,1331,104,1328,-323,-133,856,1389
382,104,-3,663,1053,559,1055,104,1053,-269,142,746,1389
383,153,-3,529,1031,376,1034,153,1031,-142,164,593,1389
384,49,-16,848,1044,799,1061,49,1044,-401,151,902,1389
385,-152,-3,783,1017,935,1020,-152,1017,-567,178,830,1389
386,118,-3,784,1017,666,1020,118,1017,-301,178,838,1389
387,111,-16,750,1044,639,1061,111,1044,-293,151,810,1389
388,56,-3,1021,1017,966,1020,56,1017,-483,178,1077,1389
389,49,-3,833,728,784,731,49,728,-391,467,880,1389
390,111,-16,806,1031,694,1047,111,1031,-315,164,852,1389
391,56,-16,1111,1318,1055,1335,56,1318,-426,-123,964,1389
392,56,-16,882,1031,826,1047,56,1031,-305,164,723,1389
393,49,-3,956,1017,907,1020,49,1017,-454,178,1006,1389
394,-152,-3,865,1017,1017,1020,-152,1017,-608,178,913,1389
395,62,-3,730,1017,667,1020,62,1017,-357,178,838,1389
396,69,-16,709,1044,640,1061,69,1044,-335,151,810,1389
397,56,-304,746,743,690,1047,56,743,-340,452,792,1389
398,104,-3,708,1017,604,1020,104,1017,-304,178,817,1389
399,62,-16,958,1031,895,1047,62,1031,-441,164,1008,1389
400,69,-16,726,1031,656,1047,69,1031,-316,164,772,1389
401,-117,-313,707,1017,823,1331,-117,1017,-513,178,793,1389
402,27,-152,716,1038,689,1190,27,1038,-358,157,770,1389
403,56,-16,1038,1318,982,1335,56,1318,-422,-123,955,1389
404,49,-319,926,1017,878,1336,49,1017,-433,178,964,1389
405,111,-16,1223,1044,1112,1061,111,1044,-537,151,1297,1389
406,160,-16,552,1017,392,1034,160,1017,-153,178,628,1389
407,76,-3,690,1017,614,1020,76,1017,-302,178,757,1389
408,118,-3,945,1044,827,1047,118,1044,-372,151,979,1389
409,111,-3,720,1057,609,1059,111,1057,-269,138,761,1389
410,76,-3,690,1044,614,1047,76,1044,-302,151,757,1389
411,62,-3,751,1044,689,1047,62,1044,-331,151,787,1389
412,111,-18,1152,1017,1040,1035,111,1017,-521,178,1265,1389
413,-118,-319,842,1017,960,1336,-118,1017,-594,178,952,1389
414,104,-304,699,743,594,1047,104,743,-288,452,785,1389
415,56,-16,944,1031,888,1047,56,1031,-441,164,993,1389
416,84,-18,962,1251,878,1268,84,1251,-430,-56,1029,1389
417,71,-18,812,1020,742,1038,71,1020,-350,175,841,1389
418,56,-16,1142,1031,1086,1047,56,1031,-571,164,1255,1389
419,56,-304,878,743,822,1047,56,743,-431,452,974,1389
420,-152,-3,792,1017,944,1020,-152,1017,-567,178,831,1389
421,107,-304,746,1031,639,1335,107,1031,-292,164,799,1389
422,118,-140,811,1017,693,1157,118,1017,-312,178,860,1389
423,83,-18,723,1031,640,1048,83,1031,-315,164,795,1389
424,76,-16,627,743,551,760,76,743,-269,452,689,1389
425,98,-3,701,1017,604,1020,98,1017,-296,178,788,1389
426,7,-319,693,1031,686,1350,7,1031,-370,164,754,1389
427,69,-319,618,962,549,1280,69,962,-286,233,712,1389
428,69,-3,861,1017,792,1020,69,1017,-399,178,937,1389
429,76,-16,639,1031,563,1047,76,1031,-285,164,723,1389
430,83,-319,834,1017,751,1336,83,1017,-372,178,909,1389
431,134,-18,1046,1282,911,1299,134,1282,-376,-87,1021,1389
432,118,-18,865,1035,747,1053,118,1035,-302,160,842,1389
433,76,-16,1109,1017,1034,1034,76,1017,-514,178,1181,1389
434,104,-15,901,1044,796,1059,104,1044,-380,151,968,1389
435,42,-3,1054,1044,1012,1047,42,1044,-487,151,1058,1389
436,56,-319,932,755,876,1074,56,755,-411,439,933,1389
437,111,-3,796,1017,685,1020,111,1017,-338,178,898,1389
438,111,-3,671,728,560,731,111,728,-275,467,773,1389
439,69,-16,707,1017,637,1034,69,1017,-317,178,773,1389
440,76,-16,712,1017,636,1034,76,1017,-309,178,770,1389
441,104,-319,700,728,595,1047,104,728,-292,467,792,1389
442,95,-319,732,728,637,1047,95,728,-313,467,817,1389
443,111,-3,761,1031,650,1034,111,1031,-320,164,863,1389
444,69,-16,743,1017,674,1034,69,1017,-331,178,802,1389
445,62,-16,708,728,646,745,62,728,-317,467,761,1389
446,69,-16,738,1017,669,1034,69,1017,-335,178,810,1389
447,104,-304,757,743,652,1047,104,743,-300,452,810,1389
448,187,-304,308,1126,121,1430,187,1126,-53,69,480,1389
449,174,-304,632,1126,458,1430,174,1126,-222,69,793,1389
450,125,-304,837,1126,712,1430,125,1126,-351,69,954,1389
451,160,-3,308,1017,148,1020,160,1017,-65,178,452,1389
452,118,-3,1641,1328,1523,1331,118,1328,-757,-133,1750,1389
453,118,-3,1560,1053,1442,1055,118,1053,-712,142,1662,1389
454,62,-16,1449,1053,1386,1069,62,1053,-711,142,1548,1389
455,118,-16,1469,1017,1351,1034,118,1017,-669,178,1575,1389
456,118,-304,1150,1044,1032,1348,118,1044,-534,151,1306,1389
457,160,-304,779,1044,618,1348,160,1044,-305,151,930,1389
458,118,-16,1586,1017,1468,1034,118,1017,-728,178,1693,1389
459,118,-304,1294,1044,1176,1348,118,1044,-608,151,1453,1389
460,104,-304,1127,1044,1023,1348,104,1044,-537,151,1283,1389
461,4,0,838,1312,834,1312,4,1312,-416,-117,842,1389
462,80,-18,671,1157,591,1175,80,1157,-311,38,783,1389
463,-24,0,431,1312,456,1312,-24,1312,-228,-117,407,1389
464,-49,0,430,1157,479,1157,-49,1157,-239,38,381,1389
465,80,-18,949,1312,869,1329,80,1312,-434,-117,1029,1389
466,71,-18,770,1157,700,1175,71,1157,-350,38,841,1389
467,134,-18,867,1312,732,1329,134,1312,-366,-117,1001,1389
468,118,-18,716,1157,598,1175,118,1157,-302,38,842,1389
469,134,-18,867,1407,732,1424,134,1407,-366,-212,1001,1389
470,118,-18,716,1236,598,1253,118,1236,-302,-41,842,1389
471,134,-18,867,1503,732,1520,134,1503,-366,-308,1001,1389
472,118,-18,716,1310,598,1328,118,1310,-302,-115,842,1389
473,134,-18,867,1493,732,1511,134,1493,-366,-298,1001,1389
474,118,-18,716,1305,598,1322,118,1305,-302,-110,842,1389
475,134,-18,867,1503,732,1520,134,1503,-366,-308,1001,1389
476,118,-18,716,1310,598,1328,118,1310,-302,-115,842,1389
477,62,-16,685,743,623,760,62,743,-302,452,730,1389
478,42,-3,891,1426,849,1428,42,1426,-419,-231,922,1389
479,69,-16,655,1229,586,1245,69,1229,-301,-34,742,1389
480,42,-3,891,1426,849,1428,42,1426,-419,-231,922,1389
481,69,-16,655,1229,586,1245,69,1229,-301,-34,742,1389
482,42,-3,1025,1267,983,1270,42,1267,-519,-72,1124,1389
483,69,-18,1143,979,1074,997,69,979,-532,216,1202,1389
484,56,-16,1099,1031,1043,1047,56,1031,-515,164,1142,1389
485,62,-319,867,743,804,1062,62,743,-391,452,907,1389
486,56,-16,852,1328,796,1344,56,1328,-422,-133,955,1389
487,42,-319,682,1053,640,1371,42,1053,-317,142,720,1389
488,118,-3,819,1328,701,1331,118,1328,-305,-133,848,1389
489,111,-3,732,1328,621,1331,111,1328,-275,-133,773,1389
490,56,-305,944,1031,888,1336,56,1031,-441,164,993,1389
491,56,-304,727,743,671,1047,56,743,-331,452,773,1389
492,56,-305,944,1267,888,1572,56,1267,-441,-72,993,1389
493,56,-304,727,979,671,1283,56,979,-331,216,773,1389
494,104,-16,742,1328,637,1344,104,1328,-313,-133,836,1389
495,104,-319,688,1053,583,1371,104,1053,-285,142,779,1389
496,-24,-304,557,1053,582,1356,-24,1053,-267,142,486,1389
497,118,-3,1641,1017,1523,1020,118,1017,-757,178,1750,1389
498,118,-3,1558,1017,1440,1020,118,1017,-713,178,1664,1389
499,62,-16,1449,1044,1386,1061,62,1044,-713,151,1553,1389
500,56,-16,852,1328,796,1344,56,1328,-422,-133,955,1389
501,42,-319,682,1053,640,1371,42,1053,-317,142,720,1389
